lot,operation,visual_id,test_end_date,tester_id,prodgroup3,maxlidheight,minlidheight
7626F391,2090,76PN852700510,2026-06-30 04:42:26,OIS00014,GNRUCC,3859.84,3799.67
7626F391,2090,76PN852700511,2026-06-30 04:42:26,OIS00014,GNRUCC,3880.04,3796.28
7626F391,2090,76PN852700512,2026-06-30 04:42:26,OIS00014,GNRUCC,3891.26,3819.24
7626F391,2090,76PN852700513,2026-06-30 04:42:26,OIS00014,GNRUCC,3862.17,3801.77
7626F391,2090,76PN852700514,2026-06-30 04:42:26,OIS00014,GNRUCC,3863.1,3789.97
7626F391,2090,76PN852700515,2026-06-30 04:42:26,OIS00014,GNRUCC,3866.92,3797.47
7626F391,2090,76PN852700516,2026-06-30 04:42:26,OIS00014,GNRUCC,3865.15,3801.13
7626F391,2090,76PN852700517,2026-06-30 04:42:26,OIS00014,GNRUCC,3877.49,3800.85
7626F391,2090,76PN852700518,2026-06-30 04:42:26,OIS00014,GNRUCC,3878.93,3782.02
7626F391,2090,76PN852700519,2026-06-30 04:42:26,OIS00014,GNRUCC,3873.91,3809.7
7626F391,2090,76PN852700520,2026-06-30 04:42:26,OIS00014,GNRUCC,3878.14,3785.71
7626F391,2090,76PN852700521,2026-06-30 04:42:26,OIS00014,GNRUCC,3873.14,3789.17
7626F391,2090,76PN852700522,2026-06-30 04:42:26,OIS00014,GNRUCC,3892.24,3802.27
7626F391,2090,76PN852700523,2026-06-30 04:42:26,OIS00014,GNRUCC,3890.68,3780.79
7626F391,2090,76PN852700524,2026-06-30 04:42:26,OIS00014,GNRUCC,3878.02,3776.29
7626F391,2090,76PN852700525,2026-06-30 04:42:26,OIS00014,GNRUCC,3890.93,3800.72
7626F391,2090,76PN852700526,2026-06-30 04:42:26,OIS00014,GNRUCC,3873.87,3800.73
7626F391,2090,76PN852700527,2026-06-30 04:42:26,OIS00014,GNRUCC,3872.64,3785.92
7626F391,2090,76PN852700528,2026-06-30 04:42:26,OIS00014,GNRUCC,3866.39,3821.89
7626F391,2090,76PN852700529,2026-06-30 04:42:26,OIS00014,GNRUCC,3878.62,3797.14
7626F391,2090,76PN852700530,2026-06-30 04:42:26,OIS00014,GNRUCC,3889.03,3792.92
7626F391,2090,76PN852700531,2026-06-30 04:42:26,OIS00014,GNRUCC,3886.13,3818.77
7626F391,2090,76PN852700532,2026-06-30 04:42:26,OIS00014,GNRUCC,3895.85,3823.41
7626F391,2090,76PN852700533,2026-06-30 04:42:26,OIS00014,GNRUCC,3895.64,3812.52
7626F391,2090,76PN852700534,2026-06-30 04:42:26,OIS00014,GNRUCC,3885.26,3810.8
7626F391,2090,76PN852700535,2026-06-30 04:42:26,OIS00014,GNRUCC,3888.24,3804.78
7626F391,2090,76PN852700536,2026-06-30 04:42:26,OIS00014,GNRUCC,3901.08,3800.73
7626F391,2090,76PN852700537,2026-06-30 04:42:26,OIS00014,GNRUCC,3870.11,3806.95
7626F391,2090,76PN852700538,2026-06-30 04:42:26,OIS00014,GNRUCC,3864.85,3780.53
7626F391,2090,76PN852700539,2026-06-30 04:42:26,OIS00014,GNRUCC,3872.52,3783.62
7626F391,2090,76PN852700540,2026-06-30 04:42:26,OIS00014,GNRUCC,3865.67,3793.18
7626F391,2090,76PN852700541,2026-06-30 04:42:26,OIS00014,GNRUCC,3873.6,3787.6
7626F391,2090,76PN852700542,2026-06-30 04:42:26,OIS00014,GNRUCC,3866.19,3793.89
7626F391,2090,76PN852700543,2026-06-30 04:42:26,OIS00014,GNRUCC,3851.88,3801.41
7626F391,2090,76PN852700544,2026-06-30 04:42:26,OIS00014,GNRUCC,3856.58,3780.25
7626F391,2090,76PN852700545,2026-06-30 04:42:26,OIS00014,GNRUCC,3900.29,3784.89
7626F391,2090,76PN852700546,2026-06-30 04:42:26,OIS00014,GNRUCC,3854.81,3785.14
7626F391,2090,76PN852700547,2026-06-30 04:42:26,OIS00014,GNRUCC,3875.84,3793.18
7626F391,2090,76PN852700548,2026-06-30 04:42:26,OIS00014,GNRUCC,3890.5,3785.7
7626F391,2090,76PN852700549,2026-06-30 04:42:26,OIS00014,GNRUCC,3862.08,3786.79
7626F391,2090,76PN852700550,2026-06-30 04:42:26,OIS00014,GNRUCC,3875.38,3787.59
7626F391,2090,76PN852700551,2026-06-30 04:42:26,OIS00014,GNRUCC,3879.14,3787.32
7626F391,2090,76PN852700552,2026-06-30 04:42:26,OIS00014,GNRUCC,3871.1,3801.5
7626F391,2090,76PN852700553,2026-06-30 04:42:26,OIS00014,GNRUCC,3874.23,3782.13
7626F391,2090,76PN852700554,2026-06-30 04:42:26,OIS00014,GNRUCC,3877.66,3790.55
7626F391,2090,76PN852700555,2026-06-30 04:42:26,OIS00014,GNRUCC,3873.86,3821.03
7626F391,2090,76PN852700556,2026-06-30 04:42:26,OIS00014,GNRUCC,3888.81,3802.84
7626F391,2090,76PN852700557,2026-06-30 04:42:26,OIS00014,GNRUCC,3856.42,3777.49
7626F391,2090,76PN852700558,2026-06-30 04:42:26,OIS00014,GNRUCC,3864.83,3774.85
7626F391,2090,76PN852700559,2026-06-30 04:42:26,OIS00014,GNRUCC,3882.15,3796.9
7626F391,2090,76PN852700560,2026-06-30 04:42:26,OIS00014,GNRUCC,3862.85,3782.87
7626F391,2090,76PN852700561,2026-06-30 04:42:26,OIS00014,GNRUCC,3855.21,3797.28
7626F391,2090,76PN852700562,2026-06-30 04:42:26,OIS00014,GNRUCC,3855.37,3788.28
7626F391,2090,76PN852700563,2026-06-30 04:42:26,OIS00014,GNRUCC,3852.07,3768.54
7626F391,2090,76PN852700564,2026-06-30 04:42:26,OIS00014,GNRUCC,3862.09,3773.13
7626F391,2090,76PN852700565,2026-06-30 04:42:26,OIS00014,GNRUCC,3856.11,3783.76
7626F391,2090,76PN852700566,2026-06-30 04:42:26,OIS00014,GNRUCC,3848.85,3775.64
7626F391,2090,76PN852700567,2026-06-30 04:42:26,OIS00014,GNRUCC,3886.44,3808.99
7626F391,2090,76PN852700568,2026-06-30 04:42:26,OIS00014,GNRUCC,3891.07,3790.91
7626F391,2090,76PN852700569,2026-06-30 04:42:26,OIS00014,GNRUCC,3872.16,3785.51
7626F391,2090,76PN852700597,2026-06-30 04:42:26,OIS00014,GNRUCC,3874.9,3782.06
7626F391,2090,76PN852700598,2026-06-30 04:42:26,OIS00014,GNRUCC,3873,3779.07
7626F391,2090,76PN852700599,2026-06-30 04:42:26,OIS00014,GNRUCC,3882.06,3770.92
7626F391,2090,76PN852700600,2026-06-30 04:42:26,OIS00014,GNRUCC,3857.9,3799.13
7626F391,2090,76PN852700601,2026-06-30 04:42:26,OIS00014,GNRUCC,3871.6,3784.32
7626F391,2090,76PN852700602,2026-06-30 04:42:26,OIS00014,GNRUCC,3892.04,3773.61
7626F423,2090,76FA846400047,2026-06-30 07:20:51,OIS00010,GNRUCC,3845.31,3826.69
7626F423,2090,76FA846400048,2026-06-30 07:20:51,OIS00010,GNRUCC,3858.27,3822
7626F423,2090,76FA846400049,2026-06-30 07:20:51,OIS00010,GNRUCC,3859.5,3834.09
7626F423,2090,76FA846400050,2026-06-30 07:20:51,OIS00010,GNRUCC,3860.1,3831.72
7626F423,2090,76FA846400051,2026-06-30 07:20:51,OIS00010,GNRUCC,3875.04,3833.48
7626F423,2090,76FA846400052,2026-06-30 07:20:51,OIS00010,GNRUCC,3860.26,3845.53
7626F423,2090,76FA846400053,2026-06-30 07:20:51,OIS00010,GNRUCC,3874.74,3835.14
7626F423,2090,76FA846400054,2026-06-30 07:20:51,OIS00010,GNRUCC,3868.94,3848.68
7626F423,2090,76FA846400055,2026-06-30 07:20:51,OIS00010,GNRUCC,3867.79,3836.06
7626F423,2090,76FA846400056,2026-06-30 07:20:51,OIS00010,GNRUCC,3882.9,3838.92
7626F423,2090,76FA846400057,2026-06-30 07:20:51,OIS00010,GNRUCC,3866.08,3845.7
7626F423,2090,76FA846400058,2026-06-30 07:20:51,OIS00010,GNRUCC,3871.36,3837.02
7626F423,2090,76FA846400059,2026-06-30 07:20:51,OIS00010,GNRUCC,3859.16,3847.39
7626F423,2090,76FA846400060,2026-06-30 07:20:51,OIS00010,GNRUCC,3852.39,3842.94
7626F423,2090,76FA846400061,2026-06-30 07:20:51,OIS00010,GNRUCC,3871.39,3833.44
7626F423,2090,76FA846400062,2026-06-30 07:20:51,OIS00010,GNRUCC,3870.04,3823
7626F423,2090,76FA846400063,2026-06-30 07:20:51,OIS00010,GNRUCC,3858.54,3844.33
7626F423,2090,76FA846400064,2026-06-30 07:20:51,OIS00010,GNRUCC,3867.22,3838.48
7626F423,2090,76FA846400065,2026-06-30 07:20:51,OIS00010,GNRUCC,3862.96,3839.74
7626F423,2090,76FA846400066,2026-06-30 07:20:51,OIS00010,GNRUCC,3862.73,3844.82
7626F423,2090,76FA846400067,2026-06-30 07:20:51,OIS00010,GNRUCC,3863.41,3829.29
7626F423,2090,76FA846400068,2026-06-30 07:20:51,OIS00010,GNRUCC,3868.21,3833.73
7626F423,2090,76FA846400069,2026-06-30 07:20:51,OIS00010,GNRUCC,3857.04,3839.94
7626F423,2090,76FA846400070,2026-06-30 07:20:51,OIS00010,GNRUCC,3859.69,3831.74
7626F423,2090,76FA846400071,2026-06-30 07:20:51,OIS00010,GNRUCC,3861.29,3833.2
7626F423,2090,76FA846400072,2026-06-30 07:20:51,OIS00010,GNRUCC,3859.02,3854.52
7626F423,2090,76FA846400073,2026-06-30 07:20:51,OIS00010,GNRUCC,3864.83,3838.62
7626F423,2090,76FA846400074,2026-06-30 07:20:51,OIS00010,GNRUCC,3865.27,3827.03
7626F423,2090,76FA846400075,2026-06-30 07:20:51,OIS00010,GNRUCC,3872.95,3839.64
7626F423,2090,76FA846400076,2026-06-30 07:20:51,OIS00010,GNRUCC,3865.7,3843.63
7626F423,2090,76FA846400077,2026-06-30 07:20:51,OIS00010,GNRUCC,3874.79,3833.8
7626F423,2090,76FA846400078,2026-06-30 07:20:51,OIS00010,GNRUCC,3879.23,3851.94
7626F423,2090,76FA846400079,2026-06-30 07:20:51,OIS00010,GNRUCC,3876.83,3835.01
7626F423,2090,76FA846400080,2026-06-30 07:20:51,OIS00010,GNRUCC,3867.92,3819.92
7626F423,2090,76FA846400081,2026-06-30 07:20:51,OIS00010,GNRUCC,3864.31,3845.61
7626F423,2090,76FA846400082,2026-06-30 07:20:51,OIS00010,GNRUCC,3876.77,3843.78
7626F423,2090,76FA846400083,2026-06-30 07:20:51,OIS00010,GNRUCC,3872.47,3839.29
7626F423,2090,76FA846400084,2026-06-30 07:20:51,OIS00010,GNRUCC,3857.36,3845.75
7626F423,2090,76FA846400085,2026-06-30 07:20:51,OIS00010,GNRUCC,3870.78,3828.22
7626F423,2090,76FA846400086,2026-06-30 07:20:51,OIS00010,GNRUCC,3865.94,3839.28
7626F423,2090,76FA846400087,2026-06-30 07:20:51,OIS00010,GNRUCC,3864.61,3851.08
7626F423,2090,76FA846400088,2026-06-30 07:20:51,OIS00010,GNRUCC,3868.71,3824
7626F423,2090,76FA846400089,2026-06-30 07:20:51,OIS00010,GNRUCC,3855.09,3841.08
7626F423,2090,76FA846400090,2026-06-30 07:20:51,OIS00010,GNRUCC,3858.46,3839.89
7626F423,2090,76FA846400091,2026-06-30 07:20:51,OIS00010,GNRUCC,3856.92,3848.46
7626F423,2090,76FA846400092,2026-06-30 07:20:51,OIS00010,GNRUCC,3882.35,3845.9
7626F423,2090,76FA846400093,2026-06-30 07:20:51,OIS00010,GNRUCC,3879.51,3847.26
7626F423,2090,76FA846400094,2026-06-30 07:20:51,OIS00010,GNRUCC,3866.14,3837.1
7626F423,2090,76FA846400095,2026-06-30 07:20:51,OIS00010,GNRUCC,3867.12,3841.44
7626F423,2090,76FA846400096,2026-06-30 07:20:51,OIS00010,GNRUCC,3864.55,3827.6
7626F423,2090,76FA846400097,2026-06-30 07:20:51,OIS00010,GNRUCC,3880.83,3842.08
7626F423,2090,76FA846400098,2026-06-30 07:20:51,OIS00010,GNRUCC,3866.76,3829.52
7626F423,2090,76FA846400099,2026-06-30 07:20:51,OIS00010,GNRUCC,3859.45,3830.8
7626F423,2090,76FA846400100,2026-06-30 07:20:51,OIS00010,GNRUCC,3879.74,3851.63
7626F423,2090,76FA846400101,2026-06-30 07:20:51,OIS00010,GNRUCC,3859.87,3833.38
7626F423,2090,76FA846400102,2026-06-30 07:20:51,OIS00010,GNRUCC,3868.21,3833.77
7626F423,2090,76FA846400103,2026-06-30 07:20:51,OIS00010,GNRUCC,3871.76,3864.73
7626F423,2090,76FA846400104,2026-06-30 07:20:51,OIS00010,GNRUCC,3893.79,3835.18
7626F423,2090,76FA846400105,2026-06-30 07:20:51,OIS00010,GNRUCC,3872.93,3831.02
7626F423,2090,76FA846400106,2026-06-30 07:20:51,OIS00010,GNRUCC,3875.19,3855.62
7626F423,2090,76FA846400107,2026-06-30 07:20:51,OIS00010,GNRUCC,3880.9,3841.7
7626F423,2090,76FA846400108,2026-06-30 07:20:51,OIS00010,GNRUCC,3856.66,3847.2
7626F423,2090,76FA846400109,2026-06-30 07:20:51,OIS00010,GNRUCC,3866.58,3848.9
7626F423,2090,76FA846400110,2026-06-30 07:20:51,OIS00010,GNRUCC,3874.1,3838.99
7626F423,2090,76FA846400111,2026-06-30 07:20:51,OIS00010,GNRUCC,3846.78,3830.47
7626F423,2090,76FA846400112,2026-06-30 07:20:51,OIS00010,GNRUCC,3854.62,3842.38
7626F423,2090,76FA846400113,2026-06-30 07:20:51,OIS00010,GNRUCC,3871.12,3827.16
7626F423,2090,76FA846400114,2026-06-30 07:20:51,OIS00010,GNRUCC,3877.48,3826.12
7626F423,2090,76FA846400115,2026-06-30 07:20:51,OIS00010,GNRUCC,3872.26,3850.69
7626F423,2090,76FA846400116,2026-06-30 07:20:51,OIS00010,GNRUCC,3888.42,3844.58
7626F423,2090,76FA846400117,2026-06-30 07:20:51,OIS00010,GNRUCC,3884.43,3843.16
7626F423,2090,76FA846400118,2026-06-30 07:20:51,OIS00010,GNRUCC,3880.66,3852.05
7626F423,2090,76FA846400119,2026-06-30 07:20:51,OIS00010,GNRUCC,3879.21,3830.43
7626F423,2090,76FA846400120,2026-06-30 07:20:51,OIS00010,GNRUCC,3860.12,3824.99
7626F423,2090,76FA846400121,2026-06-30 07:20:51,OIS00010,GNRUCC,3875.58,3841.87
7626F423,2090,76FA846400122,2026-06-30 07:20:51,OIS00010,GNRUCC,3863,3841.96
7626F423,2090,76FA846400123,2026-06-30 07:20:51,OIS00010,GNRUCC,3873.28,3831.18
7626F423,2090,76FA846400124,2026-06-30 07:20:51,OIS00010,GNRUCC,3871.24,3850.81
7626F423,2090,76FA846400125,2026-06-30 07:20:51,OIS00010,GNRUCC,3862.62,3845.44
7626F423,2090,76FA846400126,2026-06-30 07:20:51,OIS00010,GNRUCC,3872.46,3837.7
7626F423,2090,76FA846400127,2026-06-30 07:20:51,OIS00010,GNRUCC,3874.78,3856.97
7626F423,2090,76FA846400128,2026-06-30 07:20:51,OIS00010,GNRUCC,3871.27,3822.44
7626F423,2090,76FA846400129,2026-06-30 07:20:51,OIS00010,GNRUCC,3868.5,3822.6
7626F423,2090,76FA846400130,2026-06-30 07:20:51,OIS00010,GNRUCC,3855.76,3844.47
7626F423,2090,76FA846400131,2026-06-30 07:20:51,OIS00010,GNRUCC,3867.42,3839.2
7626F423,2090,76FA846400132,2026-06-30 07:20:51,OIS00010,GNRUCC,3861.72,3847.52
7626F423,2090,76FA846400133,2026-06-30 07:20:51,OIS00010,GNRUCC,3862.07,3826.2
7626F423,2090,76FA846400134,2026-06-30 07:20:51,OIS00010,GNRUCC,3881.26,3831.82
7626F423,2090,76FA846400135,2026-06-30 07:20:51,OIS00010,GNRUCC,3860.86,3821.84
7626F423,2090,76FA846400136,2026-06-30 07:20:51,OIS00010,GNRUCC,3864.38,3845.85
7626F423,2090,76FA846400137,2026-06-30 07:20:51,OIS00010,GNRUCC,3849.29,3817.87
7626F423,2090,76FA846400138,2026-06-30 07:20:51,OIS00010,GNRUCC,3873,3841.73
7626F423,2090,76FA846400139,2026-06-30 07:20:51,OIS00010,GNRUCC,3880.32,3843.94
7626F423,2090,76FA846400140,2026-06-30 07:20:51,OIS00010,GNRUCC,3859.16,3831.71
7626F423,2090,76FA846400141,2026-06-30 07:20:51,OIS00010,GNRUCC,3866.48,3843.72
7626F423,2090,76FA846400142,2026-06-30 07:20:51,OIS00010,GNRUCC,3866.19,3826.61
7626F423,2090,76FA846400143,2026-06-30 07:20:51,OIS00010,GNRUCC,3862.48,3828.59
7626F423,2090,76FA846400144,2026-06-30 07:20:51,OIS00010,GNRUCC,3859.93,3808.37
7626F423,2090,76FA846400145,2026-06-30 07:20:51,OIS00010,GNRUCC,3872.86,3842.69
7626F423,2090,76FA846400146,2026-06-30 07:20:51,OIS00010,GNRUCC,3873.98,3845.11
7626F423,2090,76FA846400147,2026-06-30 07:20:51,OIS00010,GNRUCC,3862.69,3842.84
7626F423,2090,76FA846400148,2026-06-30 07:20:51,OIS00010,GNRUCC,3858.78,3841.51
7626F423,2090,76FA846400149,2026-06-30 07:20:51,OIS00010,GNRUCC,3867.63,3838.72
7626F423,2090,76FA846400150,2026-06-30 07:20:51,OIS00010,GNRUCC,3866.89,3826.78
7626F423,2090,76FA846400151,2026-06-30 07:20:51,OIS00010,GNRUCC,3873.41,3838.73
7626F423,2090,76FA846400152,2026-06-30 07:20:51,OIS00010,GNRUCC,3869.16,3844.5
7626F423,2090,76FA846400153,2026-06-30 07:20:51,OIS00010,GNRUCC,3869.46,3833.14
7626F423,2090,76FA846400154,2026-06-30 07:20:51,OIS00010,GNRUCC,3864.41,3854.94
7626F423,2090,76FA846400155,2026-06-30 07:20:51,OIS00010,GNRUCC,3868.73,3836.89
7626F423,2090,76FA846400156,2026-06-30 07:20:51,OIS00010,GNRUCC,3861.25,3837.74
7626F423,2090,76FA846400157,2026-06-30 07:20:51,OIS00010,GNRUCC,3861.84,3854.38
7626F423,2090,76FA846400158,2026-06-30 07:20:51,OIS00010,GNRUCC,3866.72,3834.46
7626F423,2090,76FA846400159,2026-06-30 07:20:51,OIS00010,GNRUCC,3850.73,3815.56
7626F423,2090,76FA846400160,2026-06-30 07:20:51,OIS00010,GNRUCC,3869.76,3830.7
7626F423,2090,76FA846400161,2026-06-30 07:20:51,OIS00010,GNRUCC,3843.84,3835.15
7626F423,2090,76FA846400162,2026-06-30 07:20:51,OIS00010,GNRUCC,3850.78,3820.59
7626F423,2090,76FA846400163,2026-06-30 07:20:51,OIS00010,GNRUCC,3847.25,3835.68
7626F423,2090,76FA846400164,2026-06-30 07:20:51,OIS00010,GNRUCC,3880.63,3840.86
7626F423,2090,76FA846400165,2026-06-30 07:20:51,OIS00010,GNRUCC,3878.71,3835.6
7626F423,2090,76FA846400166,2026-06-30 07:20:51,OIS00010,GNRUCC,3863.23,3841.21
7626F423,2090,76FA846400167,2026-06-30 07:20:51,OIS00010,GNRUCC,3862.31,3822.86
7626F423,2090,76FA846400168,2026-06-30 07:20:51,OIS00010,GNRUCC,3875.63,3820.35
7626F423,2090,76FA846400169,2026-06-30 07:20:51,OIS00010,GNRUCC,3864.92,3846.67
7626F423,2090,76FA846400170,2026-06-30 07:20:51,OIS00010,GNRUCC,3858.65,3826.86
7626F423,2090,76FA846400171,2026-06-30 07:20:51,OIS00010,GNRUCC,3881.5,3836.05
7626F423,2090,76FA846400172,2026-06-30 07:20:51,OIS00010,GNRUCC,3859.53,3842.23
7626F423,2090,76FA846400173,2026-06-30 07:20:51,OIS00010,GNRUCC,3872.99,3835.08
7626F423,2090,76FA846400174,2026-06-30 07:20:51,OIS00010,GNRUCC,3859.18,3849.83
7626F423,2090,76FA846400175,2026-06-30 07:20:51,OIS00010,GNRUCC,3877.53,3842.24
7626F423,2090,76FA846400176,2026-06-30 07:20:51,OIS00010,GNRUCC,3880.6,3842.32
7626F423,2090,76FA846400177,2026-06-30 07:20:51,OIS00010,GNRUCC,3870.92,3852.91
7626F423,2090,76FA846400178,2026-06-30 07:20:51,OIS00010,GNRUCC,3860.04,3836.88
7626F423,2090,76FA846400179,2026-06-30 07:20:51,OIS00010,GNRUCC,3859.88,3832.1
7626F423,2090,76FA846400180,2026-06-30 07:20:51,OIS00010,GNRUCC,3860.7,3842.1
7626F423,2090,76FA846400181,2026-06-30 07:20:51,OIS00010,GNRUCC,3878.09,3834.75
7626F423,2090,76FA846400182,2026-06-30 07:20:51,OIS00010,GNRUCC,3869.91,3819.93
7626F423,2090,76FA846400183,2026-06-30 07:20:51,OIS00010,GNRUCC,3854.73,3835.14
7626F423,2090,76FA846400184,2026-06-30 07:20:51,OIS00010,GNRUCC,3865.49,3834.11
7626F423,2090,76FA846400185,2026-06-30 07:20:51,OIS00010,GNRUCC,3860.7,3823.16
7626F423,2090,76FA846400186,2026-06-30 07:20:51,OIS00010,GNRUCC,3848.65,3844.79
7626F423,2090,76FA846400187,2026-06-30 07:20:51,OIS00010,GNRUCC,3856.44,3832.65
7626F423,2090,76FA846400188,2026-06-30 07:20:51,OIS00010,GNRUCC,3866.91,3837.44
7626F423,2090,76FA846400189,2026-06-30 07:20:51,OIS00010,GNRUCC,3861.83,3843.11
7626F423,2090,76FA846400190,2026-06-30 07:20:51,OIS00010,GNRUCC,3872.66,3817.77
7626F423,2090,76FA846400191,2026-06-30 07:20:51,OIS00010,GNRUCC,3867.74,3836.2
7626F423,2090,76FA846400192,2026-06-30 07:20:51,OIS00010,GNRUCC,3885.74,3844
7626F423,2090,76FA846400193,2026-06-30 07:20:51,OIS00010,GNRUCC,3875.88,3842.9
7626F423,2090,76FA846400194,2026-06-30 07:20:51,OIS00010,GNRUCC,3861.91,3844.52
7626F423,2090,76FA846400195,2026-06-30 07:20:51,OIS00010,GNRUCC,3871.77,3837.52
7626F423,2090,76FA846400196,2026-06-30 07:20:51,OIS00010,GNRUCC,3867.03,3832.9
7626F423,2090,76FA846400197,2026-06-30 07:20:51,OIS00010,GNRUCC,3888.13,3849.8
7626F423,2090,76FA846400198,2026-06-30 07:20:51,OIS00010,GNRUCC,3870.06,3866.75
7626F423,2090,76FA846400199,2026-06-30 07:20:51,OIS00010,GNRUCC,3875.08,3846.22
7626F423,2090,76FA846400200,2026-06-30 07:20:51,OIS00010,GNRUCC,3855.68,3835.08
7626F423,2090,76FA846400201,2026-06-30 07:20:51,OIS00010,GNRUCC,3876.21,3865.94
7626F423,2090,76FA846400202,2026-06-30 07:20:51,OIS00010,GNRUCC,3890.16,3846.15
7626F423,2090,76FA846400203,2026-06-30 07:20:51,OIS00010,GNRUCC,3876.94,3844.66
7626F423,2090,76FA846400204,2026-06-30 07:20:51,OIS00010,GNRUCC,3881.97,3854.65
7626F423,2090,76FA846400205,2026-06-30 07:20:51,OIS00010,GNRUCC,3883.36,3842.32
7626F423,2090,76FA846400206,2026-06-30 07:20:51,OIS00010,GNRUCC,3860.53,3823.67
7626F423,2090,76FA846400207,2026-06-30 07:20:51,OIS00010,GNRUCC,3853.58,3840.8
7626F423,2090,76FA846400208,2026-06-30 07:20:51,OIS00010,GNRUCC,3866.89,3840.42
7626F423,2090,76FA846400209,2026-06-30 07:20:51,OIS00010,GNRUCC,3883.48,3823.32
7626F423,2090,76FA846400210,2026-06-30 07:20:51,OIS00010,GNRUCC,3889.35,3859.95
7626F423,2090,76FA846400211,2026-06-30 07:20:51,OIS00010,GNRUCC,3870.49,3837.68
7626F423,2090,76FA846400212,2026-06-30 07:20:51,OIS00010,GNRUCC,3850.07,3835.29
7626F423,2090,76FA846400213,2026-06-30 07:20:51,OIS00010,GNRUCC,3869.22,3853.86
7626F423,2090,76FA846400214,2026-06-30 07:20:51,OIS00010,GNRUCC,3870.96,3834.91
7626F423,2090,76FA846400215,2026-06-30 07:20:51,OIS00010,GNRUCC,3868.22,3837.23
7626F423,2090,76FA846400216,2026-06-30 07:20:51,OIS00010,GNRUCC,3857.45,3828.36
7626F423,2090,76FA846400217,2026-06-30 07:20:51,OIS00010,GNRUCC,3849.87,3839.72
7626F423,2090,76FA846400218,2026-06-30 07:20:51,OIS00010,GNRUCC,3858.92,3838.09
7626F423,2090,76FA846400219,2026-06-30 07:20:51,OIS00010,GNRUCC,3872.61,3843.13
7626F423,2090,76FA846400220,2026-06-30 07:20:51,OIS00010,GNRUCC,3857.51,3849.46
7626F423,2090,76FA846400221,2026-06-30 07:20:51,OIS00010,GNRUCC,3888.5,3821.02
7626F423,2090,76FA846400222,2026-06-30 07:20:51,OIS00010,GNRUCC,3881.32,3829.52
7626F423,2090,76FA846400223,2026-06-30 07:20:51,OIS00010,GNRUCC,3874.25,3849.87
7626F423,2090,76FA846400224,2026-06-30 07:20:51,OIS00010,GNRUCC,3881.7,3845.54
7626F423,2090,76FA846400225,2026-06-30 07:20:51,OIS00010,GNRUCC,3875.73,3859.06
7626F423,2090,76FA846400226,2026-06-30 07:20:51,OIS00010,GNRUCC,3867.45,3850.12
7626F423,2090,76FA846400227,2026-06-30 07:20:51,OIS00010,GNRUCC,3886.13,3841.82
7626F423,2090,76FA846400228,2026-06-30 07:20:51,OIS00010,GNRUCC,3870.47,3842.35
7626F423,2090,76FA846400229,2026-06-30 07:20:51,OIS00010,GNRUCC,3871.57,3858.99
7626F423,2090,76FA846400230,2026-06-30 07:20:51,OIS00010,GNRUCC,3883.77,3838.15
7626F423,2090,76FA846400231,2026-06-30 07:20:51,OIS00010,GNRUCC,3870.69,3832.56
7626F423,2090,76FA846400232,2026-06-30 07:20:51,OIS00010,GNRUCC,3878.42,3855.2
7626F423,2090,76FA846400233,2026-06-30 07:20:51,OIS00010,GNRUCC,3871.14,3819.34
7626F423,2090,76FA846400234,2026-06-30 07:20:51,OIS00010,GNRUCC,3865.29,3835.61
7626F423,2090,76FA846400235,2026-06-30 07:20:51,OIS00010,GNRUCC,3869.3,3844.94
7626F423,2090,76FA846400236,2026-06-30 07:20:51,OIS00010,GNRUCC,3870.94,3841.83
7626F423,2090,76FA846400237,2026-06-30 07:20:51,OIS00010,GNRUCC,3858.53,3828.99
7626F423,2090,76FA846400238,2026-06-30 07:20:51,OIS00010,GNRUCC,3872.51,3828.03
7626F423,2090,76FA846400239,2026-06-30 07:20:51,OIS00010,GNRUCC,3870.47,3845.34
7626F423,2090,76FA846400240,2026-06-30 07:20:51,OIS00010,GNRUCC,3871.67,3831.41
7626F423,2090,76FA846400241,2026-06-30 07:20:51,OIS00010,GNRUCC,3862.98,3833.74
7626F423,2090,76FA846400296,2026-06-30 07:20:51,OIS00010,GNRUCC,3862.98,3838.39
7626F423,2090,76FA846400297,2026-06-30 07:20:51,OIS00010,GNRUCC,3858.04,3828.88
7626F423,2090,76FA846400298,2026-06-30 07:20:51,OIS00010,GNRUCC,3863.81,3839.68
7626F423,2090,76FA846400299,2026-06-30 07:20:51,OIS00010,GNRUCC,3874.91,3844.12
7626F423,2090,76FA846400300,2026-06-30 07:20:51,OIS00010,GNRUCC,3861.53,3847.89
7626F423,2090,76FA846400301,2026-06-30 07:20:51,OIS00010,GNRUCC,3865.03,3854.41
7626F423,2090,76FA846400302,2026-06-30 07:20:51,OIS00010,GNRUCC,3861.27,3840.69
7626F423,2090,76FA846400303,2026-06-30 07:20:51,OIS00010,GNRUCC,3865.25,3838.48
7626F423,2090,76FA846400304,2026-06-30 07:20:51,OIS00010,GNRUCC,3855.74,3843.32
7626F423,2090,76FA846400305,2026-06-30 07:20:51,OIS00010,GNRUCC,3869.72,3834.52
7626F423,2090,76FA846400306,2026-06-30 07:20:51,OIS00010,GNRUCC,3881.25,3825.11
7626F423,2090,76FA846400307,2026-06-30 07:20:51,OIS00010,GNRUCC,3875.81,3858.69
